,Airline Name,Overall_Rating,Review_Title,Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Value For Money,Recommended,Review_Subjectivity,Review_Polarity,Review_Sentiment_Score
2289,Air Mauritius,2,"""staff unhappy and unmotivated""",Economy Class,3.0,1.0,1.0,1.0,1.0,0,0.6018154761904762,0.01469246031746032,1
2290,Air Mauritius,1,"""same appalling service""",Economy Class,2.0,2.0,2.0,1.0,2.0,0,0.3375,-0.03375,-1
2291,Air Mauritius,8,"""crew very friendly""",Economy Class,4.0,5.0,5.0,5.0,4.0,1,0.8287037037037037,0.16805555555555554,1
2292,Air Mauritius,8,"""very friendly staff""",Economy Class,5.0,5.0,4.0,4.0,4.0,1,0.5333333333333333,0.2838541666666667,1
2293,Air Mauritius,5,"""seats are very uncomfortable""",Economy Class,1.0,3.0,4.0,3.0,4.0,1,0.6472222222222223,0.052777777777777764,1
2294,Air Mauritius,2,"""do not recommend this airline""",Economy Class,1.0,5.0,2.0,2.0,1.0,0,0.5737878787878788,-0.18534090909090908,-1
2295,Air Mauritius,7,"""pricing was competitive""",Economy Class,3.0,5.0,3.0,4.0,3.0,1,0.5083333333333333,0.4822916666666666,1
2296,Air Mauritius,7,"""aircraft has seen better days""",Economy Class,2.0,4.0,3.0,4.0,2.0,1,0.5291666666666668,0.10546875000000003,1
2297,Air Mauritius,4,"""meal very average""",Economy Class,2.0,3.0,1.0,3.0,4.0,0,0.4496428571428571,0.1432142857142857,1
2298,Air Mauritius,6,"""food could be better""",Economy Class,3.0,4.0,2.0,4.0,3.0,1,0.509375,0.3020833333333333,1
2299,Air Mauritius,8,"""it was a good flight""",Economy Class,4.0,4.0,4.0,4.0,4.0,1,0.4494658119658121,0.2916666666666667,1
2300,Air Mauritius,7,"""no flat bed is provided""",Economy Class,3.0,4.0,2.0,5.0,3.0,0,0.6314814814814816,0.10193287037037035,1
2301,Air Mauritius,7,"""very good experience""",Economy Class,3.0,4.0,3.0,4.0,3.0,1,0.5042857142857143,0.3757142857142857,1
2302,Air Mauritius,9,"""am most impressed""",Economy Class,4.0,5.0,5.0,5.0,5.0,1,0.7098039215686275,0.35000000000000003,1
2303,Air Mauritius,7,"""it's fairly comfortable""",Economy Class,4.0,4.0,4.0,4.0,4.0,1,0.8533333333333333,0.023333333333333338,1
2304,Air Mauritius,8,"""good value for money option""",Economy Class,3.0,5.0,4.0,4.0,5.0,1,0.626984126984127,0.450952380952381,1
2305,Air Mauritius,8,"""would fly with Air Mauritius again""",Economy Class,3.0,5.0,3.0,5.0,4.0,1,0.5954545454545456,0.25833333333333336,1
2306,Air Mauritius,1,"""worst business class seat""",Economy Class,1.0,3.0,2.0,1.0,1.0,0,0.46277777777777784,-0.2961111111111111,-1
2307,Air Mauritius,1,"""never fly Air Mauritius again""",Economy Class,1.0,2.0,1.0,1.0,1.0,0,0.5908333333333333,-0.01499999999999999,-1
2308,Air Mauritius,6,"""business class seat does not lie flat""",Economy Class,2.0,3.0,4.0,4.0,3.0,1,0.5758333333333333,0.39166666666666666,1
2309,Air Mauritius,3,"""most uncomfortable journey""",Economy Class,1.0,3.0,2.0,2.0,4.0,0,0.7000000000000001,0.2333333333333333,1
2310,Air Mauritius,8,"""crew helpful and smiling""",Economy Class,4.0,4.0,4.0,4.0,4.0,1,0.6458333333333333,-0.029166666666666657,-1
2311,Air Mauritius,1,"""Air Mauritius flight was awful""",Economy Class,1.0,2.0,2.0,3.0,2.0,0,0.6075396825396826,-0.13108465608465603,-1
2312,Air Mauritius,3,"""staff were extremely unhelpful""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.5067857142857143,-0.16214285714285712,-1
2313,Air Mauritius,2,"""delayed 29hrs and no apology""",Economy Class,3.0,4.0,1.0,4.0,2.0,0,0.551111111111111,-0.18333333333333332,-1
2314,Air Mauritius,1,Air Mauritius customer review,Economy Class,2.0,1.0,1.0,2.0,1.0,0,0.6059407096171803,-0.10692985527544349,-1
2315,Air Mauritius,1,Air Mauritius customer review,Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.2222222222222222,-0.09999999999999999,-1
2316,Air Mauritius,3,Air Mauritius customer review,Economy Class,2.0,4.0,3.0,2.0,3.0,0,0.6971428571428572,0.24000000000000002,1
2317,Air Mauritius,9,Air Mauritius customer review,Economy Class,4.0,5.0,5.0,4.0,5.0,1,0.3125,0.196875,1
2318,Air Mauritius,3,Air Mauritius customer review,Economy Class,2.0,4.0,3.0,1.0,3.0,0,0.45128968253968255,-0.07189980158730158,-1
2319,Air Mauritius,7,Air Mauritius customer review,Economy Class,3.0,4.0,4.0,1.0,4.0,1,0.5602910052910053,0.2034193121693121,1
2320,Air Mauritius,7,Air Mauritius customer review,Economy Class,3.0,4.0,4.0,1.0,3.0,1,0.4746666666666667,0.3593333333333333,1
2321,Air Mauritius,6,Air Mauritius customer review,Economy Class,4.0,4.0,4.0,1.0,4.0,0,0.5226190476190476,0.2916666666666667,1
2322,Air Mauritius,1,Air Mauritius customer review,Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.6571428571428571,0.11235119047619048,1
2323,Air Mauritius,3,Air Mauritius customer review,Economy Class,2.0,3.0,1.0,1.0,3.0,0,0.6044444444444445,-0.22,-1
2324,Air Mauritius,9,Air Mauritius customer review,Economy Class,4.0,5.0,4.0,1.0,4.0,1,0.6729468599033818,0.22403381642512085,1
2325,Air Mauritius,7,Air Mauritius customer review,Economy Class,3.0,4.0,3.0,1.0,4.0,1,0.30547619047619046,0.06011904761904761,1
2326,Air Mauritius,10,Air Mauritius customer review,Economy Class,3.0,2.0,1.0,1.0,2.0,0,0.5440476190476191,-0.15119047619047615,-1
2327,Air Mauritius,10,Air Mauritius customer review,Economy Class,3.0,0.0,4.0,1.0,1.0,0,0.8833333333333333,-0.21666666666666667,-1
2328,Air Mauritius,6,Air Mauritius customer review,Economy Class,2.0,3.0,3.0,1.0,4.0,1,0.6747835497835498,0.09307359307359307,1
2329,Air Mauritius,1,Air Mauritius customer review,Economy Class,4.0,5.0,4.0,1.0,3.0,1,0.4875,0.475,1
2330,Air Mauritius,8,Air Mauritius customer review,Economy Class,3.0,4.0,4.0,1.0,4.0,1,0.6244444444444445,0.3111111111111111,1
2331,Air Mauritius,1,Air Mauritius customer review,Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5125000000000001,-0.025000000000000005,-1
2332,Air Mauritius,10,Air Mauritius customer review,Economy Class,1.0,2.0,3.0,1.0,1.0,0,0.4717222222222223,-0.10238888888888888,-1
2333,Air Mediterranee,7,Air Mediterranee customer review,Economy Class,3.0,3.0,4.0,1.0,4.0,1,0.2916666666666667,0.19999999999999998,1
2334,Air Mediterranee,8,Air Mediterranee customer review,Economy Class,4.0,5.0,4.0,1.0,4.0,1,0.625,0.39236111111111116,1
2335,Air Mediterranee,1,Air Mediterranee customer review,Economy Class,1.0,2.0,3.0,1.0,1.0,0,0.4395833333333333,-0.10833333333333334,-1
2336,Air Mediterranee,1,Air Mediterranee customer review,Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.33739766081871353,0.02201754385964911,1
2337,Air Mediterranee,10,Air Mediterranee customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.38553791887125216,-0.09129188712522046,-1
2338,Air Memphis,2,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,4.0,0,0.4857142857142857,0.14464285714285713,1
2339,Air Memphis,7,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,4.0,1,0.525,0.11041666666666666,1
2340,Air Memphis,10,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.5577777777777777,0.11888888888888889,1
2341,Air Memphis,1,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.76,0.15999999999999998,1
2342,Air Memphis,10,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.3835081585081585,-0.029370629370629356,-1
2343,Air Memphis,5,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.6222222222222222,0.17166666666666672,1
2344,Air Memphis,10,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.6027777777777777,-0.33055555555555555,-1
2345,Air Memphis,9,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,4.0,1,0.5794201757838122,0.20693067033976123,1
2346,Air Memphis,2,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.38278236914600555,0.084418044077135,1
2347,Air Memphis,1,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.43999999999999995,-0.09999999999999999,-1
2348,Air Memphis,10,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.6046145124716553,0.14215419501133786,1
2349,Air Memphis,10,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.5067901234567901,0.17913580246913582,1
2350,Air Memphis,10,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,4.0,0,0.418210361067504,0.06669937205651491,1
2351,Air Memphis,1,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.390672268907563,0.0787114845938375,1
2352,Air Memphis,5,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.48024691358024696,0.28518518518518515,1
2353,Air Memphis,2,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.4484788359788359,0.1389616402116402,1
2354,Air Memphis,1,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.3617460317460317,-0.02107142857142858,-1
2355,Air Memphis,1,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.5409090909090909,0.15,1
2356,Air Memphis,1,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.4221288515406162,0.08954831932773108,1
2357,Air Memphis,1,Air Memphis customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.545,-0.029999999999999992,-1
2358,Air Moldova,1,"""cancelled the flight with 4 days notice""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.4828571428571428,-0.148,-1
2359,Air Moldova,1,"""€70 penalty to take cash refund""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,1.0,-0.25,-1
2360,Air Moldova,1,"""decided not to let me board""",Economy Class,1.0,3.0,2.0,1.0,1.0,0,0.6316666666666667,-0.007499999999999984,-1
2361,Air Moldova,1,"""they will never refund you""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.5708333333333333,-0.08333333333333333,-1
2362,Air Moldova,1,"""I will never book them again""",Economy Class,2.0,1.0,2.0,2.0,2.0,0,0.5666666666666667,-0.01333333333333333,-1
2363,Air Moldova,1,"""I had the worst experience""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.9666666666666667,-0.06666666666666665,-1
2364,Air Moldova,1,"""not possible to change booking""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.89,-0.26,-1
2365,Air Moldova,7,"""thanks to the staff""",Economy Class,2.0,5.0,3.0,5.0,4.0,1,0.2986111111111111,0.12708333333333333,1
2366,Air Moldova,1,"""Awful customer service""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.6124999999999999,-0.08333333333333333,-1
2367,Air Moldova,1,"""the problem was solved within minutes""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.7813459268004721,0.4335153482880756,1
2368,Air Moldova,1,"""Horrible, lousy airline""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.625,-0.375,-1
2369,Air Moldova,1,"""horrible customer service""",Economy Class,4.0,4.0,2.0,1.0,4.0,0,0.6408234126984126,-0.1407738095238095,-1
2370,Air Moldova,1,"""airline is so abysmally bad""",Economy Class,1.0,3.0,3.0,1.0,2.0,0,0.38963383838383836,-0.0973989898989899,-1
2371,Air Moldova,7,"""decent, professional airline""",Economy Class,4.0,5.0,5.0,3.0,3.0,1,0.5024844720496894,0.10579710144927537,1
2372,Air Moldova,1,"""professional and prompt""",Economy Class,3.0,3.0,2.0,1.0,5.0,1,0.15933333333333333,0.0075000000000000015,1
2373,Air Moldova,1,"""is very unprofessional""",Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.4255555555555556,0.025555555555555554,1
2374,Air Moldova,3,"""Very badly organized company""",Economy Class,2.0,2.0,1.0,1.0,2.0,0,0.5114583333333333,-0.42604166666666665,-1
2375,Air Moldova,9,"""surprised by the quality of service""",Economy Class,5.0,5.0,5.0,5.0,4.0,1,0.6077083333333333,0.06039772727272726,1
2376,Air Moldova,3,"""they remain silent""",Economy Class,2.0,2.0,2.0,2.0,1.0,0,0.43333333333333335,-0.13333333333333333,-1
2377,Air Moldova,8,"""my ticket cost very little""",Economy Class,4.0,5.0,4.0,4.0,4.0,1,0.5420634920634922,0.1541335978835979,1
2378,Air Moldova,5,Air Moldova customer review,Economy Class,2.0,2.0,2.0,4.0,3.0,0,0.54,-0.10000000000000002,-1
2379,Air Moldova,4,Air Moldova customer review,Economy Class,1.0,1.0,2.0,2.0,1.0,0,0.62,-0.13333333333333336,-1
2380,Air Moldova,1,Air Moldova customer review,Economy Class,3.0,1.0,1.0,1.0,1.0,0,0.4,0.1,1
2381,Air Moldova,1,Air Moldova customer review,Economy Class,5.0,4.0,5.0,1.0,4.0,1,0.6636363636363637,0.3722727272727273,1
2382,Air Moldova,2,Air Moldova customer review,Economy Class,1.0,3.0,2.0,1.0,3.0,0,0.38918367346938776,0.13732426303854878,1
2383,Air Moldova,7,Air Moldova customer review,Economy Class,3.0,4.0,5.0,1.0,3.0,1,0.5229166666666667,0.29010416666666666,1
2384,Air Moldova,5,Air Moldova customer review,Economy Class,1.0,3.0,2.0,1.0,3.0,0,0.6458333333333334,-0.20104166666666665,-1
2385,Air Moldova,9,Air Moldova customer review,Economy Class,0.0,0.0,0.0,1.0,5.0,1,0.5513888888888889,0.31666666666666665,1
2386,Air Moldova,1,Air Moldova customer review,Economy Class,3.0,3.0,2.0,1.0,4.0,1,0.5344444444444444,0.15404040404040406,1
2387,Air Moldova,8,Air Moldova customer review,Economy Class,3.0,3.0,2.0,1.0,4.0,1,0.4641666666666667,0.19979166666666665,1
2388,Air Moldova,8,Air Moldova customer review,Economy Class,3.0,3.0,2.0,1.0,1.0,1,0.5833333333333334,0.2861111111111111,1
2389,Air Moldova,8,Air Moldova customer review,Economy Class,3.0,3.0,2.0,1.0,4.0,1,0.46580086580086577,0.18533549783549783,1
2390,Air Moldova,5,Air Moldova customer review,Economy Class,3.0,3.0,2.0,1.0,4.0,1,0.48914141414141415,0.10492424242424242,1
2391,Air Moldova,8,Air Moldova customer review,Economy Class,3.0,3.0,2.0,1.0,4.0,1,0.5135416666666667,0.2583333333333333,1
2392,Air Moldova,8,Air Moldova customer review,Economy Class,3.0,3.0,2.0,1.0,4.0,1,0.7616071428571429,0.3038690476190476,1
2393,Air Moldova,4,Air Moldova customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.5006758056758057,0.17495009620009616,1
2394,Air Moldova,2,Air Moldova customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.65,0.08333333333333333,1
2395,Air Moldova,3,Air Moldova customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.5583333333333335,-0.03472222222222224,-1
2396,Air Moldova,10,Air Moldova customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.4458333333333333,0.13083333333333333,1
2397,Air Moldova,10,Air Moldova customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.4925,0.33375,1
2398,Air Moldova,10,Air Moldova customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.3575,0.06,1
2399,Air Moldova,10,Air Moldova customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.4409340659340659,0.07692307692307693,1
2400,Air Moldova,10,Air Moldova customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.423349358974359,0.15812500000000004,1
2401,Air Namibia,1,"""Absolutely useless airline""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.4375,-0.0703125,-1
2402,Air Namibia,2,"""make abuse of the Coronavirus""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.8166666666666668,0.140625,1
2403,Air Namibia,1,"""never fly with this airline again""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.4841666666666667,-0.04416666666666662,-1
2404,Air Namibia,1,"""won’t recommend it to anyone""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.21944444444444444,-0.07500000000000001,-1
2405,Air Namibia,6,"""happy with the overall experience""",Economy Class,5.0,4.0,4.0,4.0,4.0,1,0.6104166666666667,0.1955729166666667,1
2406,Air Namibia,1,"""not business class standard""",Economy Class,1.0,1.0,1.0,1.0,3.0,0,0.45052182959159703,0.07211819188563376,1
2407,Air Namibia,1,"""excellent from start to finish""",Economy Class,5.0,5.0,5.0,5.0,4.0,1,0.4588383838383839,0.25542929292929295,1
2408,Air Namibia,1,"""worst airline I have ever flown""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.474702380952381,-0.10505952380952381,-1
2409,Air Namibia,1,"""incredibly inefficient""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.6699074074074075,0.07916666666666668,1
2410,Air Namibia,1,"""a very pleasant flight experience""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.5736111111111112,0.09481481481481482,1
2411,Air Namibia,1,"""crew were friendly and helpful""",Economy Class,5.0,5.0,5.0,4.0,5.0,1,0.569949494949495,-0.0404040404040404,-1
2412,Air Namibia,1,"""Never fly with Air Namibia""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5471320346320346,0.0912121212121212,1
2413,Air Namibia,2,"""never fly again with Air Namibia""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.507352380952381,0.007881746031746037,1
2414,Air Namibia,4,"""entertainment not working""",Economy Class,3.0,2.0,3.0,3.0,2.0,0,0.375,0.16666666666666666,1
2415,Air Namibia,9,"""certainly a step above SAA""",Economy Class,4.0,5.0,5.0,4.0,4.0,1,0.6273809523809523,0.3349206349206349,1
2416,Air Namibia,2,"""customer service is non-existent""",Economy Class,3.0,3.0,3.0,1.0,2.0,0,0.4994880952380953,0.013976190476190479,1
2417,Air Namibia,2,"""never fly Air Namibia again""",Economy Class,1.0,3.0,1.0,4.0,1.0,0,0.48879176379176376,0.050505050505050504,1
2418,Air Namibia,3,"""First leg was cancelled""",Economy Class,3.0,3.0,2.0,1.0,3.0,0,0.16666666666666666,0.06,1
2419,Air Namibia,9,"""what a pleasant surprise""",Economy Class,4.0,5.0,5.0,3.0,4.0,1,0.6599999999999999,0.5566666666666666,1
2420,Air Namibia,7,"""attendants were friendly """,Economy Class,5.0,5.0,5.0,2.0,4.0,1,0.5444444444444444,0.20277777777777775,1
2421,Air Namibia,8,"""plenty of food and drinks""",Economy Class,4.0,5.0,5.0,3.0,4.0,1,0.573076923076923,0.10384615384615387,1
2422,Air Namibia,1,"""various bad experiences""",Economy Class,3.0,5.0,2.0,1.0,1.0,0,0.48192239858906527,-0.0017857142857142711,-1
2423,Air Namibia,2,"""most luggage left behind""",Economy Class,3.0,3.0,1.0,3.0,2.0,0,0.246875,0.06874999999999999,1
2424,Air Namibia,7,"""rest of the flight was good""",Economy Class,4.0,1.0,3.0,4.0,5.0,1,0.5476190476190476,0.023214285714285725,1
2425,Air Namibia,7,"""overall a nice flight""",Economy Class,2.0,4.0,4.0,3.0,4.0,1,0.45075757575757575,0.0630050505050505,1
2426,Air Namibia,3,"""not a care in the world""",Economy Class,4.0,4.0,4.0,1.0,3.0,0,0.5407342657342658,-0.11643356643356643,-1
2427,Air Namibia,1,"""if I was offloading myself""",Economy Class,1.0,1.0,2.0,5.0,3.0,0,0.43238095238095237,0.02531055900621118,1
2428,Air Namibia,1,"""very good airline for the budget""",Economy Class,4.0,5.0,5.0,5.0,4.0,1,0.5138095238095238,0.37761904761904763,1
2429,Air Namibia,4,"""no reason communicated to passengers""",Economy Class,3.0,4.0,3.0,1.0,3.0,0,0.13333333333333333,-0.08333333333333333,-1
2430,Air Namibia,1,"""told we have been bumped from flight""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.4840909090909091,0.06818181818181818,1
2431,Air Namibia,1,"""an incredible service""",Economy Class,4.0,5.0,4.0,4.0,5.0,1,0.35462184873949587,0.13690476190476192,1
2432,Air Namibia,4,"""still a dull experience""",Economy Class,3.0,1.0,1.0,4.0,2.0,0,0.6833333333333333,0.1537037037037037,1
2433,Air Namibia,1,"""has improved a lot""",Economy Class,5.0,5.0,5.0,4.0,5.0,1,0.47000000000000003,0.30018518518518517,1
2434,Air Namibia,8,"""would happily fly with Air Namibia again""",Economy Class,4.0,5.0,4.0,5.0,4.0,1,0.5160714285714286,0.21845238095238095,1
2435,Air Namibia,7,"""very good service""",Economy Class,4.0,4.0,4.0,4.0,4.0,1,0.6115151515151516,0.5821212121212122,1
2436,Air Namibia,1,Air Namibia customer review,Economy Class,5.0,5.0,4.0,1.0,4.0,1,0.5065340909090909,0.23977272727272725,1
2437,Air Namibia,7,Air Namibia customer review,Economy Class,4.0,4.0,3.0,1.0,4.0,1,0.48609668109668114,0.2096464646464647,1
2438,Air Namibia,6,Air Namibia customer review,Economy Class,3.0,4.0,4.0,1.0,4.0,1,0.6102112029384756,0.030477502295684113,1
2439,Air Namibia,1,Air Namibia customer review,Economy Class,5.0,5.0,4.0,1.0,5.0,1,0.446,0.45933333333333337,1
2440,Air Namibia,8,Air Namibia customer review,Economy Class,4.0,4.0,4.0,1.0,3.0,1,0.5822947885447886,0.14082167832167833,1
2441,Air Namibia,1,Air Namibia customer review,Economy Class,5.0,5.0,4.0,1.0,5.0,1,0.6676767676767676,0.4769696969696969,1
2442,Air Namibia,1,Air Namibia customer review,Economy Class,5.0,4.0,4.0,1.0,5.0,1,0.6492424242424242,0.45077272727272727,1
2443,Air Namibia,7,Air Namibia customer review,Economy Class,3.0,4.0,4.0,1.0,4.0,1,0.3627396413110699,0.17134740259740258,1
2444,Air Namibia,8,Air Namibia customer review,Economy Class,4.0,5.0,4.0,1.0,4.0,1,0.4042676767676767,0.2663636363636363,1
2445,Air Namibia,8,Air Namibia customer review,Economy Class,3.0,5.0,4.0,1.0,4.0,1,0.6443850267379678,0.22780748663101602,1
2446,Air Namibia,2,Air Namibia customer review,Economy Class,1.0,1.0,1.0,1.0,2.0,0,0.41809523809523813,-0.1477380952380952,-1
2447,Air Namibia,1,Air Namibia customer review,Economy Class,5.0,5.0,4.0,1.0,4.0,1,0.5634800384800385,0.26075036075036073,1
2448,Air Namibia,1,Air Namibia customer review,Economy Class,5.0,5.0,5.0,1.0,5.0,1,0.6734265734265734,0.3306818181818182,1
2449,Air Namibia,5,Air Namibia customer review,Economy Class,3.0,3.0,4.0,1.0,3.0,0,0.6307692307692309,-0.1738461538461538,-1
2450,Air Namibia,8,Air Namibia customer review,Economy Class,5.0,4.0,4.0,1.0,3.0,1,0.65375,0.2925,1
2451,Air Namibia,8,Air Namibia customer review,Economy Class,4.0,3.0,4.0,1.0,4.0,1,0.5488095238095239,0.04047619047619048,1
